MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.Camera 5.Transparency,UAV.On-board analysis system 5.Analysis time,UAV.On-board analysis system 5.Image recognition algorithm accuracy,UAV.On-board navigation system 5.Navigation algorithm accuracy
25.0000,0.0297,0.0121,0.0007,0.0010,14.2980,1.5124,0.5345,12.5150,9.9819,0.0174,0.1191,0.0224,0.1191,14.8379,-22.4602,97.9347,0.2781,0.0017,0.2907,97.9364,0.6123,100.0000,100.0000,0.0152,0.0158,0.2597,1.0000,0.3341,0.9891,0.9857
25.0000,0.0273,0.0166,0.0010,0.0007,16.7582,0.0151,0.7134,17.9379,8.3430,0.0171,0.2386,0.0285,0.2386,-68.1809,-99.0395,193.4054,0.5227,0.0027,0.4270,193.4081,0.9952,82.0621,82.0621,0.0003,0.0147,0.4120,0.9700,0.4906,0.9826,0.9911
25.0000,0.0229,0.0166,0.0011,0.0011,12.6422,0.5680,0.4053,5.5164,8.4100,0.0271,0.1054,0.0269,0.1054,23.1773,-13.2098,88.3445,0.2647,0.0016,0.2597,88.3461,0.5660,100.0000,100.0000,0.0058,0.0107,0.2432,1.0000,0.3110,0.9886,0.9942
25.0000,0.0227,0.0124,0.0009,0.0006,16.5682,1.6703,0.1764,10.3544,8.3112,0.0270,0.1381,0.0265,0.1381,0.4310,-40.2424,114.5023,0.3297,0.0020,0.3350,114.5043,0.7012,100.0000,100.0000,0.0168,0.0140,0.3041,1.0000,0.4774,0.9819,0.9804
25.0000,0.0244,0.0096,0.0006,0.0008,13.1186,4.7024,0.8699,5.5247,9.3858,0.0268,0.1257,0.0218,0.1257,9.0696,-12.1374,104.5687,0.3000,0.0013,0.2253,104.5699,0.5607,100.0000,100.0000,0.0472,0.0090,0.1691,0.9700,0.4814,0.9965,0.9970
25.0000,0.0326,0.0148,0.0009,0.0006,13.9207,5.5422,0.3169,15.9608,8.1868,0.0205,0.1380,0.0303,0.1380,1.2978,-30.6502,113.5059,0.3268,0.0016,0.2775,113.5075,0.6533,84.0392,84.0392,0.0661,0.0090,0.2024,1.0000,0.4727,0.9877,0.9862
25.0000,0.0266,0.0105,0.0006,0.0008,8.4307,4.8506,0.6010,7.8558,8.7694,0.0239,0.0703,0.0216,0.0703,48.0120,28.2577,59.7855,0.1860,0.0007,0.1343,59.7862,0.3587,100.0000,100.0000,0.0486,0.0125,0.0732,1.0000,0.2780,0.9971,0.9817
25.0000,0.0324,0.0093,0.0007,0.0008,11.9361,5.8631,0.2692,10.0521,9.0784,0.0229,0.0995,0.0262,0.0995,27.8161,2.2009,83.0105,0.2480,0.0010,0.1977,83.0115,0.4890,100.0000,100.0000,0.0588,0.0155,0.1235,1.0000,0.4827,0.9879,0.9855
25.0000,0.0318,0.0089,0.0010,0.0011,8.6680,3.9745,0.1903,1.2676,8.1797,0.0239,0.0722,0.0305,0.0722,46.6380,21.5674,61.3655,0.1988,0.0008,0.1505,61.3663,0.3922,100.0000,100.0000,0.0399,0.0149,0.0957,1.0000,0.4172,0.9894,0.9832
25.0000,0.0310,0.0100,0.0010,0.0011,14.9768,5.1327,0.9722,12.0983,8.2916,0.0179,0.1284,0.0288,0.1284,8.3589,-23.1843,105.3858,0.3035,0.0015,0.2693,105.3873,0.6159,97.2226,97.2226,0.0529,0.0132,0.2032,0.9500,0.4628,0.9925,0.9980
25.0000,0.0322,0.0113,0.0010,0.0007,15.0672,3.4349,0.7574,6.8020,8.4263,0.0284,0.1658,0.0269,0.1658,-19.0216,-43.4890,136.8732,0.3868,0.0017,0.2855,136.8748,0.7174,100.0000,100.0000,0.0344,0.0138,0.2373,0.9700,0.3366,0.9913,0.9812
25.0000,0.0253,0.0129,0.0011,0.0008,16.5147,2.1549,0.4803,2.6584,9.0000,0.0325,0.1376,0.0246,0.1376,0.0182,-40.0585,114.9770,0.3324,0.0020,0.3277,114.9790,0.7003,100.0000,100.0000,0.0217,0.0145,0.2916,1.0000,0.4488,0.9937,0.9856
25.0000,0.0301,0.0135,0.0007,0.0011,15.5466,3.2744,0.6371,9.1291,9.9638,0.0202,0.1296,0.0291,0.1296,7.2373,-29.1346,106.6753,0.3084,0.0018,0.2920,106.6771,0.6457,100.0000,100.0000,0.0328,0.0089,0.2503,1.0000,0.2767,0.9968,0.9814
25.0000,0.0328,0.0100,0.0007,0.0010,14.6071,0.1216,0.7317,4.4670,8.3639,0.0304,0.1664,0.0315,0.1664,-19.6962,-48.4378,137.6488,0.3946,0.0019,0.3031,137.6507,0.7422,100.0000,100.0000,0.0013,0.0114,0.2903,0.9700,0.3271,0.9822,0.9988
25.0000,0.0193,0.0156,0.0009,0.0010,14.7333,4.6870,0.9799,14.7836,8.8610,0.0213,0.1470,0.0217,0.1470,-5.0660,-29.1122,120.8244,0.3371,0.0015,0.2717,120.8259,0.6456,97.9914,97.9914,0.0479,0.0148,0.2090,0.9500,0.2655,0.9802,0.9820
25.0000,0.0275,0.0102,0.0010,0.0008,14.5933,1.8946,0.5084,9.6260,9.1014,0.0187,0.1216,0.0321,0.1216,12.9662,-24.0723,100.0871,0.2939,0.0017,0.2870,100.0888,0.6204,100.0000,100.0000,0.0191,0.0124,0.2555,1.0000,0.4593,0.9866,0.9950
25.0000,0.0295,0.0154,0.0006,0.0011,8.6724,3.3929,0.8924,15.7727,9.1894,0.0261,0.0962,0.0177,0.0962,29.7098,8.5358,80.8327,0.2361,0.0010,0.1746,80.8337,0.4573,84.2273,84.2273,0.0404,0.0086,0.1256,0.9700,0.4249,0.9823,1.0000
25.0000,0.0176,0.0139,0.0011,0.0010,10.3041,1.7740,0.6962,10.0845,9.0518,0.0233,0.0859,0.0213,0.0859,37.2295,9.5671,72.1848,0.2163,0.0012,0.2023,72.1860,0.4522,100.0000,100.0000,0.0178,0.0105,0.1740,1.0000,0.2574,0.9926,0.9817
25.0000,0.0232,0.0102,0.0008,0.0010,16.4415,2.5453,0.3172,5.4837,9.1425,0.0306,0.1370,0.0196,0.1370,0.6942,-35.7988,114.1997,0.3242,0.0019,0.3194,114.2016,0.6790,100.0000,100.0000,0.0255,0.0106,0.2832,1.0000,0.3345,0.9881,0.9820
25.0000,0.0300,0.0133,0.0007,0.0006,10.1304,2.0626,0.0177,17.2003,8.7437,0.0206,0.1020,0.0318,0.1020,26.3793,-6.5293,84.6624,0.2563,0.0014,0.2316,84.6638,0.5326,82.7997,82.7997,0.0250,0.0109,0.1957,1.0000,0.4767,0.9936,0.9971
25.0000,0.0270,0.0135,0.0008,0.0008,12.2588,2.8606,0.0006,15.2655,8.9111,0.0280,0.1206,0.0186,0.1206,12.4755,-20.3598,100.6516,0.2878,0.0016,0.2719,100.6531,0.6018,84.7345,84.7345,0.0338,0.0154,0.2226,1.0000,0.2966,0.9821,0.9977
25.0000,0.0203,0.0143,0.0007,0.0011,14.3875,4.9586,0.5724,4.3591,9.3671,0.0196,0.1199,0.0235,0.1199,14.0407,-14.9264,98.8518,0.2829,0.0014,0.2553,98.8532,0.5746,100.0000,100.0000,0.0497,0.0155,0.1901,1.0000,0.3127,0.9907,0.9936
25.0000,0.0303,0.0119,0.0010,0.0010,12.9521,1.2052,0.7382,0.3780,8.1325,0.0221,0.1462,0.0298,0.1462,-4.5853,-30.6051,120.2715,0.3443,0.0016,0.2646,120.2731,0.6530,100.0000,100.0000,0.0122,0.0136,0.2389,0.9700,0.4594,0.9891,0.9845
25.0000,0.0272,0.0124,0.0009,0.0007,10.6530,1.4581,0.1993,17.0249,9.5635,0.0267,0.1070,0.0299,0.1070,22.0854,-13.5106,89.6003,0.2706,0.0015,0.2557,89.6018,0.5676,82.9751,82.9751,0.0177,0.0159,0.2221,1.0000,0.4248,0.9872,0.9989
25.0000,0.0257,0.0120,0.0009,0.0006,11.5690,3.3876,0.3827,14.7564,9.3763,0.0221,0.1131,0.0214,0.1131,18.4458,-4.1515,93.7861,0.2697,0.0012,0.2119,93.7873,0.5208,100.0000,100.0000,0.0340,0.0137,0.1641,1.0000,0.4536,0.9841,0.9986
25.0000,0.0275,0.0099,0.0006,0.0010,8.0125,3.6620,0.5024,4.8452,8.0084,0.0170,0.0668,0.0223,0.0668,51.3301,30.8812,55.9696,0.1728,0.0007,0.1337,55.9704,0.3456,100.0000,100.0000,0.0367,0.0081,0.0889,1.0000,0.3669,0.9804,0.9816
25.0000,0.0228,0.0131,0.0011,0.0011,10.5299,1.5451,0.4270,5.0445,8.8223,0.0288,0.0877,0.0259,0.0877,35.1999,4.8451,74.5189,0.2302,0.0012,0.2075,74.5201,0.4758,100.0000,100.0000,0.0156,0.0092,0.1826,1.0000,0.4875,0.9865,0.9851
25.0000,0.0297,0.0145,0.0008,0.0006,11.2638,2.1821,0.4918,7.6201,9.5110,0.0260,0.0939,0.0278,0.0939,31.3144,-1.0152,78.9871,0.2415,0.0013,0.2180,78.9884,0.5051,100.0000,100.0000,0.0219,0.0131,0.1830,1.0000,0.2727,0.9956,0.9940
25.0000,0.0207,0.0084,0.0006,0.0011,11.7265,2.5707,0.0781,14.1086,9.2385,0.0267,0.1138,0.0186,0.1138,17.3724,-4.8003,95.0205,0.2728,0.0013,0.2204,95.0218,0.5240,100.0000,100.0000,0.0258,0.0094,0.1851,1.0000,0.4881,0.9834,0.9905
25.0000,0.0188,0.0146,0.0011,0.0010,11.1840,1.1859,0.0416,10.1474,8.1585,0.0185,0.0932,0.0206,0.0932,32.7494,2.7851,77.3368,0.2255,0.0014,0.2252,77.3381,0.4861,100.0000,100.0000,0.0120,0.0120,0.2013,1.0000,0.3587,0.9958,0.9950
25.0000,0.0207,0.0108,0.0007,0.0010,16.8998,2.4670,0.6514,14.5072,9.2218,0.0196,0.1647,0.0292,0.1647,-17.1466,-47.7607,134.7166,0.3782,0.0020,0.3273,134.7186,0.7388,100.0000,100.0000,0.0248,0.0095,0.2930,1.0000,0.4411,0.9973,0.9859
25.0000,0.0210,0.0166,0.0008,0.0008,11.5192,2.3515,0.5965,5.6920,8.4689,0.0261,0.0960,0.0240,0.0960,29.8141,0.4161,80.7125,0.2421,0.0013,0.2167,80.7138,0.4979,100.0000,100.0000,0.0236,0.0085,0.1846,1.0000,0.4350,0.9879,0.9948
25.0000,0.0191,0.0153,0.0010,0.0010,11.1340,4.4531,0.5564,4.5977,9.0561,0.0330,0.0928,0.0221,0.0928,31.1512,6.6307,79.1750,0.2407,0.0010,0.1898,79.1761,0.4668,100.0000,100.0000,0.0447,0.0105,0.1346,1.0000,0.4982,0.9870,0.9944
25.0000,0.0306,0.0156,0.0009,0.0010,11.7157,0.8796,0.8592,16.6086,9.3771,0.0202,0.1363,0.0171,0.1363,2.5828,-28.4133,112.0280,0.3098,0.0018,0.2841,112.0298,0.6421,83.3914,83.3914,0.0107,0.0095,0.2640,0.9700,0.4819,0.9847,0.9852
25.0000,0.0176,0.0130,0.0007,0.0008,13.3912,4.8531,0.6245,15.8052,9.5653,0.0180,0.1325,0.0329,0.1325,5.4463,-23.9214,108.7352,0.3160,0.0016,0.2715,108.7367,0.6196,84.1948,84.1948,0.0577,0.0092,0.2046,1.0000,0.3224,0.9816,0.9926
25.0000,0.0303,0.0136,0.0006,0.0007,9.8445,5.3883,0.1103,13.4462,9.6975,0.0283,0.0948,0.0221,0.0948,30.3682,11.0454,80.0757,0.2400,0.0008,0.1596,80.0765,0.4448,100.0000,100.0000,0.0540,0.0159,0.0897,1.0000,0.3827,0.9896,0.9964
25.0000,0.0295,0.0130,0.0011,0.0007,11.2978,3.2001,0.7130,1.4264,8.0548,0.0173,0.1320,0.0299,0.1320,5.8840,-12.9026,108.2322,0.3113,0.0012,0.2089,108.2334,0.5645,100.0000,100.0000,0.0321,0.0132,0.1636,0.9700,0.3811,0.9970,0.9915
25.0000,0.0303,0.0084,0.0009,0.0006,14.2117,0.5779,0.6627,0.6061,8.1979,0.0232,0.1184,0.0201,0.1184,14.5820,-22.2020,98.2289,0.2802,0.0018,0.2907,98.2307,0.6110,100.0000,100.0000,0.0059,0.0114,0.2734,1.0000,0.4335,0.9881,0.9983
25.0000,0.0199,0.0113,0.0008,0.0008,12.3663,0.1677,0.4135,6.8342,9.3834,0.0260,0.1031,0.0174,0.1031,24.9144,-8.4575,86.3468,0.2495,0.0016,0.2599,86.3484,0.5423,100.0000,100.0000,0.0018,0.0092,0.2489,1.0000,0.4157,0.9947,0.9809
25.0000,0.0235,0.0101,0.0009,0.0011,11.7816,1.9553,0.0075,9.7388,9.0619,0.0302,0.0982,0.0206,0.0982,27.7606,-3.4644,83.0739,0.2472,0.0014,0.2345,83.0753,0.5173,100.0000,100.0000,0.0196,0.0144,0.2004,1.0000,0.3071,0.9924,0.9815
25.0000,0.0325,0.0132,0.0006,0.0011,10.0649,2.6445,0.9095,17.3878,9.8814,0.0296,0.1116,0.0189,0.1116,18.4839,-13.2491,93.7421,0.2718,0.0014,0.2472,93.7435,0.5662,75.1359,75.1359,0.0353,0.0103,0.2016,0.9500,0.3968,0.9969,0.9807
25.0000,0.0296,0.0148,0.0008,0.0007,11.5094,1.5419,0.9859,12.9091,8.9631,0.0314,0.0973,0.0291,0.0973,28.2225,-7.2947,82.5428,0.2551,0.0014,0.2356,82.5441,0.5365,98.5873,98.5873,0.0157,0.0159,0.2039,0.9500,0.3164,0.9902,0.9928
25.0000,0.0212,0.0158,0.0010,0.0007,13.5964,3.8851,0.0510,1.3105,8.2090,0.0257,0.1133,0.0221,0.1133,17.8302,-12.1748,94.4939,0.2744,0.0014,0.2479,94.4953,0.5609,100.0000,100.0000,0.0390,0.0111,0.1978,1.0000,0.4112,0.9985,0.9830
25.0000,0.0320,0.0143,0.0008,0.0008,8.7079,4.6472,0.8258,0.9951,8.6344,0.0201,0.0879,0.0271,0.0879,36.2556,18.2016,73.3053,0.2229,0.0007,0.1382,73.3060,0.4090,100.0000,100.0000,0.0466,0.0092,0.0823,0.9700,0.4943,0.9937,0.9897
25.0000,0.0257,0.0130,0.0010,0.0009,13.4635,4.7582,0.1283,6.5269,9.2682,0.0254,0.1122,0.0247,0.1122,18.6348,-10.8831,93.5687,0.2745,0.0013,0.2394,93.5700,0.5544,100.0000,100.0000,0.0477,0.0160,0.1757,1.0000,0.3344,1.0000,0.9923
25.0000,0.0297,0.0145,0.0010,0.0010,9.6043,4.6484,0.8444,15.6107,8.2863,0.0311,0.1123,0.0277,0.1123,17.8156,-3.7068,94.5111,0.2834,0.0010,0.1890,94.5121,0.5185,84.3893,84.3893,0.0552,0.0146,0.1192,0.9700,0.2555,0.9872,0.9876
25.0000,0.0320,0.0098,0.0010,0.0008,13.2907,1.8790,0.5773,16.4416,8.3449,0.0316,0.1325,0.0256,0.1325,3.6746,-36.2588,110.7724,0.3223,0.0019,0.3154,110.7743,0.6813,83.5584,83.5584,0.0226,0.0159,0.2768,1.0000,0.3638,0.9840,0.9875
25.0000,0.0189,0.0098,0.0007,0.0008,10.7282,4.8923,0.7605,0.3577,8.8499,0.0291,0.1176,0.0205,0.1176,14.4280,1.0913,98.4068,0.2847,0.0010,0.1796,98.4078,0.4945,100.0000,100.0000,0.0491,0.0122,0.1183,0.9700,0.4981,0.9826,0.9886
25.0000,0.0189,0.0110,0.0011,0.0007,11.4831,1.2219,0.4932,13.1055,9.1531,0.0209,0.1101,0.0262,0.1101,20.6637,-6.0914,91.2353,0.2673,0.0014,0.2315,91.2367,0.5305,100.0000,100.0000,0.0123,0.0125,0.2067,1.0000,0.4299,0.9938,0.9944
25.0000,0.0268,0.0138,0.0007,0.0007,11.8692,4.8270,0.8379,15.6557,8.3394,0.0303,0.1400,0.0233,0.1400,-1.3138,-22.8478,116.5096,0.3335,0.0013,0.2387,116.5109,0.6142,84.3443,84.3443,0.0573,0.0111,0.1703,0.9700,0.2501,0.9991,0.9816
25.0000,0.0268,0.0086,0.0011,0.0009,16.9932,1.6845,0.7810,16.5635,9.2158,0.0215,0.2173,0.0284,0.2173,-53.9719,-84.3990,177.0652,0.4845,0.0025,0.4001,177.0676,0.9220,83.4365,83.4365,0.0203,0.0119,0.3679,0.9700,0.4989,0.9948,0.9982
25.0000,0.0180,0.0097,0.0010,0.0008,11.2247,4.1855,0.9284,4.4971,9.9057,0.0302,0.1008,0.0172,0.1008,25.9737,1.9210,85.1290,0.2489,0.0012,0.2121,85.1302,0.4904,92.8424,92.8424,0.0452,0.0138,0.1531,0.9500,0.2503,0.9849,0.9921
25.0000,0.0195,0.0170,0.0011,0.0009,9.2525,4.1920,0.5569,8.5668,8.8646,0.0191,0.0771,0.0219,0.0771,43.8696,21.4467,64.5491,0.1952,0.0008,0.1591,64.5499,0.3928,100.0000,100.0000,0.0420,0.0147,0.1024,1.0000,0.4229,0.9873,0.9914
25.0000,0.0298,0.0165,0.0009,0.0006,16.4044,1.3112,0.0775,9.9191,9.8887,0.0202,0.1367,0.0189,0.1367,2.2700,-38.5681,112.3875,0.3125,0.0020,0.3324,112.3895,0.6928,100.0000,100.0000,0.0132,0.0159,0.3033,1.0000,0.4835,0.9901,0.9963
25.0000,0.0271,0.0098,0.0006,0.0007,9.5373,2.1235,0.9135,0.6122,8.3618,0.0211,0.0870,0.0216,0.0870,36.7148,8.4531,72.7768,0.2167,0.0012,0.2028,72.7780,0.4577,91.3458,91.3458,0.0234,0.0146,0.1648,0.9500,0.4278,0.9964,0.9862
25.0000,0.0172,0.0157,0.0010,0.0011,13.0508,3.7472,0.8514,12.9258,8.5558,0.0309,0.1277,0.0293,0.1277,7.0998,-17.6220,106.8339,0.3158,0.0014,0.2374,106.8352,0.5881,100.0000,100.0000,0.0376,0.0102,0.1896,0.9700,0.4116,0.9945,0.9826
25.0000,0.0176,0.0094,0.0006,0.0010,11.1582,1.1047,0.8742,13.5271,8.4851,0.0187,0.1230,0.0255,0.1230,11.9820,-9.0185,101.2194,0.2902,0.0014,0.2263,101.2207,0.5451,100.0000,100.0000,0.0111,0.0126,0.2025,0.9700,0.3143,0.9822,0.9941
25.0000,0.0233,0.0127,0.0010,0.0009,16.5838,4.1536,0.3346,17.1708,9.6860,0.0303,0.1668,0.0251,0.1668,-20.0207,-58.1347,138.0216,0.3891,0.0022,0.3637,138.0238,0.7907,82.8292,82.8292,0.0502,0.0098,0.3037,1.0000,0.2551,0.9919,0.9892
25.0000,0.0205,0.0091,0.0009,0.0006,14.6970,0.1850,0.6322,9.8516,8.0981,0.0266,0.1225,0.0234,0.1225,11.3323,-26.8500,101.9659,0.2950,0.0019,0.3080,101.9679,0.6343,100.0000,100.0000,0.0020,0.0143,0.2918,1.0000,0.4393,0.9918,0.9957
25.0000,0.0268,0.0158,0.0011,0.0010,12.5732,1.9876,0.7061,10.5037,8.8394,0.0221,0.1484,0.0221,0.1484,-6.1220,-25.7494,122.0388,0.3410,0.0015,0.2432,122.0403,0.6287,100.0000,100.0000,0.0200,0.0083,0.2150,0.9700,0.3019,0.9985,0.9860
25.0000,0.0213,0.0086,0.0010,0.0009,14.5025,1.9089,0.4673,15.0906,8.4412,0.0209,0.1423,0.0205,0.1423,-1.7485,-38.8703,117.0087,0.3261,0.0020,0.3363,117.0108,0.6944,84.9094,84.9094,0.0226,0.0143,0.2994,1.0000,0.4888,0.9989,0.9916
25.0000,0.0228,0.0096,0.0006,0.0008,16.3214,2.6463,0.0417,8.0757,8.4257,0.0219,0.1360,0.0274,0.1360,2.5226,-34.3964,112.0971,0.3213,0.0019,0.3168,112.0990,0.6720,100.0000,100.0000,0.0266,0.0148,0.2754,1.0000,0.3879,0.9898,0.9942
25.0000,0.0318,0.0166,0.0007,0.0007,14.0862,3.2569,0.8727,0.7599,9.2780,0.0217,0.1345,0.0199,0.1345,3.5969,-24.4964,110.8621,0.3106,0.0015,0.2619,110.8636,0.6225,100.0000,100.0000,0.0327,0.0116,0.2176,0.9700,0.4470,0.9974,0.9965
25.0000,0.0305,0.0158,0.0010,0.0007,8.7072,5.7587,0.1081,6.1039,8.6154,0.0240,0.0726,0.0328,0.0726,46.3915,23.8256,61.6491,0.2019,0.0006,0.1310,61.6498,0.3809,100.0000,100.0000,0.0577,0.0136,0.0596,1.0000,0.3968,0.9904,0.9933
25.0000,0.0250,0.0124,0.0009,0.0009,14.3245,3.4873,0.8443,5.9856,8.7523,0.0265,0.1414,0.0226,0.1414,-1.8137,-27.3813,117.0842,0.3319,0.0016,0.2658,117.0858,0.6369,100.0000,100.0000,0.0350,0.0106,0.2202,0.9700,0.3951,0.9840,0.9856
25.0000,0.0187,0.0158,0.0006,0.0007,16.2513,0.7944,0.2281,15.6293,9.0325,0.0291,0.1605,0.0233,0.1605,-15.4596,-59.0415,132.7761,0.3734,0.0024,0.3859,132.7786,0.7952,84.3707,84.3707,0.0095,0.0097,0.3668,1.0000,0.3885,0.9915,0.9998
25.0000,0.0232,0.0094,0.0010,0.0006,11.2444,1.8313,0.2637,6.4055,8.4386,0.0284,0.0937,0.0320,0.0937,31.1034,0.1545,79.2298,0.2478,0.0013,0.2172,79.2311,0.4992,100.0000,100.0000,0.0184,0.0089,0.1899,1.0000,0.3849,0.9890,0.9927
25.0000,0.0199,0.0084,0.0008,0.0009,13.7453,1.2861,0.1371,5.1307,8.0411,0.0173,0.1145,0.0292,0.1145,18.0600,-16.6545,94.2293,0.2756,0.0017,0.2775,94.2310,0.5833,100.0000,100.0000,0.0130,0.0141,0.2504,1.0000,0.3979,0.9932,0.9961
25.0000,0.0198,0.0122,0.0006,0.0010,13.0020,3.1985,0.2572,5.1657,9.1765,0.0202,0.1084,0.0230,0.1084,21.9903,-7.2784,89.7098,0.2599,0.0014,0.2428,89.7112,0.5364,100.0000,100.0000,0.0321,0.0112,0.1995,1.0000,0.4417,0.9926,0.9840
25.0000,0.0225,0.0165,0.0009,0.0007,10.9098,2.8085,0.1509,9.1188,8.5276,0.0243,0.0909,0.0266,0.0909,33.5870,4.5970,76.3738,0.2327,0.0012,0.2037,76.3750,0.4770,100.0000,100.0000,0.0282,0.0107,0.1648,1.0000,0.3123,0.9926,0.9846
25.0000,0.0206,0.0142,0.0008,0.0010,14.6954,0.6349,0.0853,16.0023,9.8937,0.0270,0.1458,0.0264,0.1458,-4.9389,-47.7703,120.6775,0.3449,0.0022,0.3573,120.6798,0.7389,83.9977,83.9977,0.0077,0.0084,0.3413,1.0000,0.3653,0.9988,0.9813
25.0000,0.0173,0.0088,0.0010,0.0006,15.1561,5.8984,0.9651,0.7379,9.3391,0.0229,0.1309,0.0253,0.1309,5.9802,-20.4823,108.1213,0.3099,0.0015,0.2648,108.1228,0.6024,96.5126,96.5126,0.0612,0.0091,0.1946,0.9500,0.2668,0.9881,0.9873
25.0000,0.0236,0.0111,0.0009,0.0008,13.2105,5.4683,0.8780,5.5986,9.7520,0.0298,0.1254,0.0276,0.1254,8.8907,-13.6612,104.7744,0.3082,0.0012,0.2237,104.7757,0.5683,100.0000,100.0000,0.0548,0.0130,0.1559,0.9700,0.4030,0.9919,0.9950
25.0000,0.0298,0.0118,0.0006,0.0011,8.1147,3.7142,0.2678,16.8287,8.1465,0.0281,0.0813,0.0278,0.0813,39.7690,13.9688,69.2647,0.2186,0.0009,0.1683,69.2656,0.4302,83.1713,83.1713,0.0448,0.0154,0.1081,1.0000,0.4422,0.9813,0.9808
25.0000,0.0234,0.0110,0.0007,0.0008,9.0920,0.7865,0.6215,10.6331,8.0582,0.0306,0.0758,0.0268,0.0758,43.2993,12.8724,65.2047,0.2090,0.0011,0.1908,65.2058,0.4356,100.0000,100.0000,0.0080,0.0154,0.1674,1.0000,0.4854,0.9992,0.9940
25.0000,0.0292,0.0120,0.0010,0.0006,16.6260,0.2086,0.8299,14.1929,9.3379,0.0329,0.1946,0.0275,0.1946,-39.6405,-67.2238,160.5843,0.4495,0.0022,0.3438,160.5865,0.8361,100.0000,100.0000,0.0022,0.0087,0.3329,0.9700,0.3671,0.9851,0.9869
25.0000,0.0230,0.0089,0.0008,0.0007,13.7510,2.1565,0.5353,1.9818,8.9149,0.0324,0.1146,0.0318,0.1146,16.0523,-20.0073,96.5382,0.2934,0.0016,0.2732,96.5398,0.6000,100.0000,100.0000,0.0217,0.0151,0.2364,1.0000,0.4545,0.9830,0.9819
25.0000,0.0211,0.0121,0.0009,0.0006,12.0694,0.6173,0.3127,12.2698,9.7427,0.0229,0.1006,0.0275,0.1006,27.0381,-7.9962,83.9047,0.2516,0.0015,0.2537,83.9062,0.5400,100.0000,100.0000,0.0063,0.0146,0.2328,1.0000,0.3006,0.9868,0.9846
25.0000,0.0285,0.0094,0.0008,0.0007,15.3444,4.0412,0.0798,3.3671,9.4470,0.0198,0.1279,0.0200,0.1279,8.4668,-23.3977,105.2615,0.2955,0.0016,0.2821,105.2632,0.6170,100.0000,100.0000,0.0405,0.0137,0.2279,1.0000,0.3009,0.9986,0.9932
25.0000,0.0263,0.0154,0.0007,0.0007,15.4281,0.2516,0.1847,6.8647,9.3537,0.0282,0.1286,0.0291,0.1286,6.8877,-36.1297,107.0771,0.3144,0.0020,0.3231,107.0791,0.6806,100.0000,100.0000,0.0026,0.0112,0.3093,1.0000,0.4760,0.9901,0.9819
25.0000,0.0274,0.0112,0.0009,0.0006,16.6536,1.0439,0.5813,3.0815,9.5072,0.0327,0.1388,0.0197,0.1388,-0.8045,-41.2075,115.9231,0.3299,0.0021,0.3359,115.9252,0.7060,100.0000,100.0000,0.0106,0.0116,0.3137,1.0000,0.4541,0.9841,0.9960
25.0000,0.0227,0.0112,0.0009,0.0007,8.2650,4.9226,0.5622,15.7182,9.8098,0.0240,0.0817,0.0216,0.0817,40.0187,21.3245,68.9777,0.2091,0.0008,0.1487,68.9784,0.3934,84.2818,84.2818,0.0585,0.0094,0.0808,1.0000,0.4058,0.9942,0.9850
25.0000,0.0184,0.0138,0.0008,0.0009,9.8938,0.4501,0.0403,12.1710,8.3872,0.0279,0.0824,0.0183,0.0824,39.0080,9.3214,70.1396,0.2111,0.0013,0.2083,70.1408,0.4534,100.0000,100.0000,0.0046,0.0109,0.1928,1.0000,0.4159,0.9895,0.9806
25.0000,0.0311,0.0130,0.0010,0.0010,14.7358,0.2450,0.6746,6.7833,8.9968,0.0186,0.1228,0.0184,0.1228,12.1427,-26.4152,101.0340,0.2826,0.0019,0.3033,101.0359,0.6321,100.0000,100.0000,0.0026,0.0081,0.2926,1.0000,0.4161,0.9949,0.9912
25.0000,0.0202,0.0096,0.0007,0.0008,8.8344,3.2107,0.3624,4.2818,9.5471,0.0176,0.0736,0.0189,0.0736,46.4943,26.1997,61.5307,0.1837,0.0009,0.1541,61.5315,0.3690,100.0000,100.0000,0.0322,0.0083,0.1135,1.0000,0.2659,0.9904,0.9930
25.0000,0.0284,0.0111,0.0010,0.0008,8.0206,4.8691,0.9299,17.2851,9.6919,0.0301,0.0869,0.0179,0.0869,35.6205,15.9115,74.0357,0.2218,0.0008,0.1573,74.0365,0.4204,76.9130,76.9130,0.0634,0.0103,0.0836,0.9500,0.3256,0.9809,0.9837
