MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,laptop.Recognition software 3.Analysis time,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.Camera 3.Transmission delay,UAV.Camera 3.Transparency,UAV.On-board navigation system 3.Navigation algorithm accuracy
45.0000,0.0205,0.0156,0.0011,0.0006,15.7351,5.3976,0.5186,16.0235,9.5937,0.0310,0.1561,0.0327,0.1561,2.5428,-12.6736,-48.8453,129.5728,0.3761,0.0019,0.3304,129.5747,0.7442,83.9765,83.9765,0.0651,0.0147,0.2506,0.5534,1.0000,0.9835
45.0000,0.0240,0.0085,0.0007,0.0006,15.0993,2.5048,0.6644,5.7779,9.8507,0.0184,0.1258,0.0177,0.1258,2.9787,10.0609,-23.5701,103.4282,0.2878,0.0018,0.2963,103.4300,0.6179,100.0000,100.0000,0.0261,0.0137,0.2565,0.7526,1.0000,0.9827
45.0000,0.0210,0.0098,0.0008,0.0009,9.8602,1.7397,0.1281,9.5993,8.6055,0.0252,0.0822,0.0202,0.0822,1.7319,39.5517,12.5793,69.5144,0.2098,0.0011,0.1948,69.5156,0.4371,100.0000,100.0000,0.0180,0.0112,0.1655,0.5288,1.0000,0.9824
45.0000,0.0309,0.0103,0.0006,0.0010,10.8604,3.9506,0.3963,6.3455,8.4943,0.0299,0.0905,0.0186,0.0905,1.2920,33.1451,7.7470,76.8821,0.2295,0.0011,0.1890,76.8831,0.4613,100.0000,100.0000,0.0402,0.0086,0.1401,1.3613,1.0000,0.9883
45.0000,0.0180,0.0150,0.0007,0.0008,12.1823,2.8435,0.0081,7.8629,9.7470,0.0187,0.1015,0.0269,0.1015,1.9127,26.9432,-2.4148,84.0139,0.2486,0.0013,0.2290,84.0153,0.5121,100.0000,100.0000,0.0292,0.0108,0.1890,0.7464,1.0000,0.9894
45.0000,0.0244,0.0165,0.0006,0.0008,16.8163,1.3927,0.8824,16.0339,9.7052,0.0190,0.1891,0.0263,0.1891,2.8238,-34.0512,-74.2054,154.1564,0.4236,0.0025,0.4052,154.1589,0.8710,83.9661,83.9661,0.0177,0.0129,0.3745,1.0212,0.9700,0.9813
45.0000,0.0258,0.0166,0.0010,0.0006,8.4533,4.4656,0.4176,14.0641,9.8456,0.0297,0.0820,0.0260,0.0820,2.6057,39.0968,20.0522,70.0380,0.2197,0.0007,0.1361,70.0387,0.3997,100.0000,100.0000,0.0456,0.0098,0.0807,0.7439,1.0000,0.9919
45.0000,0.0241,0.0119,0.0006,0.0009,11.0824,1.2334,0.2085,8.2392,9.5857,0.0238,0.0924,0.0283,0.0924,2.5441,32.6468,0.1653,77.4548,0.2368,0.0013,0.2248,77.4562,0.4992,100.0000,100.0000,0.0132,0.0122,0.1994,0.7154,1.0000,0.9892
45.0000,0.0268,0.0113,0.0006,0.0006,9.9450,2.8408,0.2346,1.9014,8.3345,0.0313,0.0829,0.0281,0.0829,1.6637,38.2619,10.9473,70.9978,0.2252,0.0010,0.1808,70.9988,0.4453,100.0000,100.0000,0.0291,0.0084,0.1432,0.8138,1.0000,0.9939
45.0000,0.0250,0.0113,0.0008,0.0010,15.8957,4.9843,0.9748,6.5338,9.6072,0.0187,0.1359,0.0317,0.1359,2.4791,3.0330,-30.4654,111.5104,0.3222,0.0017,0.2920,111.5120,0.6523,97.4845,97.4845,0.0521,0.0157,0.2243,0.7302,0.9500,0.9992
45.0000,0.0185,0.0163,0.0007,0.0009,16.5036,0.9129,0.7387,0.4082,8.6718,0.0206,0.1862,0.0286,0.1862,2.1730,-32.2022,-59.6659,152.0304,0.4215,0.0021,0.3404,152.0325,0.7983,100.0000,100.0000,0.0099,0.0157,0.3148,0.6167,0.9700,0.9914
45.0000,0.0231,0.0157,0.0011,0.0006,9.5912,3.3112,0.9430,16.2427,9.5620,0.0318,0.1012,0.0175,0.1012,1.9424,25.4644,-1.5485,85.7148,0.2516,0.0012,0.2156,85.7160,0.5077,78.9869,78.9869,0.0428,0.0130,0.1597,1.2383,0.9500,0.9973
45.0000,0.0290,0.0147,0.0007,0.0010,14.1503,3.3495,0.5877,2.3154,9.9428,0.0313,0.1179,0.0278,0.1179,1.1493,13.8919,-21.3329,99.0228,0.2949,0.0015,0.2664,99.0244,0.6067,100.0000,100.0000,0.0340,0.0157,0.2167,0.7248,1.0000,0.9983
45.0000,0.0215,0.0153,0.0011,0.0008,8.4166,3.9668,0.7163,8.7609,8.9485,0.0205,0.0979,0.0263,0.0979,2.9268,29.2103,14.8407,81.4074,0.2426,0.0007,0.1444,81.4082,0.4258,100.0000,100.0000,0.0408,0.0135,0.0901,1.2216,0.9700,0.9912
45.0000,0.0306,0.0088,0.0008,0.0011,15.0605,0.6931,0.5152,0.3893,9.3287,0.0171,0.1255,0.0254,0.1255,2.7077,10.4630,-27.8315,102.9657,0.2935,0.0019,0.3044,102.9676,0.6392,100.0000,100.0000,0.0080,0.0083,0.2881,1.2616,1.0000,0.9982
45.0000,0.0270,0.0167,0.0007,0.0010,13.6217,4.6680,0.0561,8.8747,8.5859,0.0225,0.1135,0.0266,0.1135,2.3489,18.0919,-11.9135,94.1930,0.2761,0.0014,0.2380,94.1943,0.5596,100.0000,100.0000,0.0476,0.0084,0.1820,1.0198,1.0000,0.9850
45.0000,0.0313,0.0126,0.0006,0.0007,8.2687,5.4771,0.4951,0.9771,8.5472,0.0187,0.0689,0.0283,0.0689,1.2227,49.6305,28.6232,57.9243,0.1848,0.0006,0.1269,57.9249,0.3569,100.0000,100.0000,0.0553,0.0149,0.0566,0.6991,1.0000,0.9906
45.0000,0.0261,0.0106,0.0010,0.0009,12.7758,3.0389,0.0102,15.4416,9.8490,0.0302,0.1259,0.0171,0.1259,2.3501,8.4776,-25.0614,105.2491,0.2991,0.0017,0.2876,105.2507,0.6253,84.5584,84.5584,0.0369,0.0159,0.2349,0.9898,1.0000,0.9813
45.0000,0.0307,0.0153,0.0006,0.0007,9.1080,3.1754,0.6630,15.3333,8.8985,0.0229,0.0896,0.0314,0.0896,1.9148,34.6533,4.8509,75.1476,0.2335,0.0011,0.1949,75.1487,0.4757,84.6667,84.6667,0.0384,0.0160,0.1406,1.2479,1.0000,0.9990
45.0000,0.0327,0.0138,0.0010,0.0010,14.6830,1.2106,0.0505,3.0882,9.6430,0.0226,0.1224,0.0307,0.1224,2.9991,11.9253,-27.9869,101.2840,0.2981,0.0018,0.2933,101.2859,0.6399,100.0000,100.0000,0.0131,0.0092,0.2710,0.7510,1.0000,0.9954
45.0000,0.0190,0.0147,0.0007,0.0010,16.0295,0.1118,0.6829,8.6364,8.3145,0.0210,0.1336,0.0284,0.1336,1.0677,4.3292,-38.1001,110.0193,0.3166,0.0021,0.3384,110.0214,0.6905,100.0000,100.0000,0.0017,0.0149,0.3218,0.9128,1.0000,0.9900
45.0000,0.0303,0.0120,0.0007,0.0008,16.1885,4.0761,0.3719,16.6500,8.2006,0.0272,0.1619,0.0286,0.1619,1.4231,-16.1417,-54.9861,133.5609,0.3795,0.0021,0.3516,133.5630,0.7749,83.3500,83.3500,0.0495,0.0082,0.2939,0.7820,1.0000,0.9897
45.0000,0.0276,0.0118,0.0010,0.0011,9.4769,4.7279,0.4903,0.7674,8.9676,0.0227,0.0790,0.0221,0.0790,2.8989,42.0982,20.5088,66.5862,0.2028,0.0008,0.1532,66.5870,0.3975,100.0000,100.0000,0.0484,0.0089,0.0960,0.9765,1.0000,0.9927
45.0000,0.0302,0.0149,0.0011,0.0011,15.4134,4.9888,0.9696,13.1647,9.2684,0.0328,0.1526,0.0206,0.1526,1.2734,-10.4063,-37.7227,126.9656,0.3586,0.0016,0.2827,126.9672,0.6886,96.9613,96.9613,0.0521,0.0112,0.2195,0.8489,0.9500,0.9807
45.0000,0.0270,0.0101,0.0008,0.0006,16.2211,5.3537,0.1763,2.7380,8.1165,0.0173,0.1352,0.0214,0.1352,2.1844,3.7022,-25.8192,110.7409,0.3090,0.0016,0.2816,110.7425,0.6291,100.0000,100.0000,0.0545,0.0092,0.2179,1.4320,1.0000,0.9987
45.0000,0.0312,0.0154,0.0007,0.0007,9.8501,3.7169,0.0453,11.8341,8.2719,0.0228,0.0821,0.0314,0.0821,1.3575,39.9289,11.3966,69.0808,0.2183,0.0010,0.1767,69.0818,0.4430,100.0000,100.0000,0.0378,0.0153,0.1236,0.8547,1.0000,0.9948
45.0000,0.0232,0.0149,0.0006,0.0006,13.3702,3.4657,0.9087,3.4028,8.5344,0.0258,0.1226,0.0229,0.1226,2.7163,11.3350,-20.3543,101.9631,0.2939,0.0016,0.2685,101.9647,0.6018,90.8735,90.8735,0.0393,0.0103,0.2189,1.2090,0.9500,0.9970
45.0000,0.0243,0.0128,0.0007,0.0007,8.3309,2.4743,0.2409,1.6884,8.8586,0.0308,0.0694,0.0276,0.0694,2.8305,47.6865,22.2425,60.1597,0.1973,0.0009,0.1530,60.1605,0.3888,100.0000,100.0000,0.0259,0.0092,0.1179,1.2952,1.0000,0.9959
45.0000,0.0172,0.0167,0.0006,0.0006,10.9394,5.6139,0.1827,5.0155,9.0986,0.0278,0.0912,0.0307,0.0912,2.1917,32.9621,9.9594,77.0926,0.2408,0.0009,0.1743,77.0935,0.4502,100.0000,100.0000,0.0571,0.0088,0.1084,1.1696,1.0000,0.9846
45.0000,0.0307,0.0086,0.0010,0.0007,14.1843,3.0103,0.5791,17.1479,8.7485,0.0174,0.1427,0.0237,0.1427,1.3260,-1.5182,-38.0257,116.7440,0.3264,0.0019,0.3227,116.7459,0.6901,82.8521,82.8521,0.0370,0.0123,0.2734,1.0330,1.0000,0.9875
45.0000,0.0280,0.0085,0.0006,0.0007,9.7423,5.1919,0.7824,17.0270,8.9361,0.0249,0.1251,0.0308,0.1251,2.2754,9.7580,-6.6367,103.7773,0.3058,0.0010,0.1896,103.7783,0.5332,82.9730,82.9730,0.0635,0.0147,0.1114,0.9983,0.9700,0.9872
45.0000,0.0177,0.0111,0.0008,0.0008,15.1907,1.1182,0.3303,17.4234,9.2736,0.0302,0.1533,0.0256,0.1533,1.3489,-10.5890,-52.0060,127.1750,0.3624,0.0023,0.3672,127.1773,0.7600,82.5766,82.5766,0.0141,0.0115,0.3416,0.6136,1.0000,0.9984
45.0000,0.0204,0.0105,0.0006,0.0006,8.6960,2.0848,0.7977,2.9467,9.3699,0.0292,0.0908,0.0245,0.0908,2.4247,32.9867,13.4781,77.0644,0.2355,0.0010,0.1649,77.0653,0.4326,100.0000,100.0000,0.0217,0.0091,0.1341,0.7466,0.9700,0.9878
45.0000,0.0244,0.0128,0.0009,0.0008,12.9796,3.9954,0.2056,14.0845,9.2260,0.0328,0.1259,0.0305,0.1259,1.8704,8.1462,-18.1883,105.6306,0.3151,0.0013,0.2370,105.6319,0.5909,100.0000,100.0000,0.0407,0.0133,0.1830,0.7646,1.0000,0.9830
45.0000,0.0298,0.0107,0.0009,0.0008,11.7355,2.2073,0.0251,17.2698,8.2575,0.0216,0.1182,0.0188,0.1182,2.1335,14.9436,-18.8408,97.8132,0.2769,0.0016,0.2751,97.8149,0.5942,82.7302,82.7302,0.0275,0.0137,0.2340,0.8318,1.0000,0.9855
45.0000,0.0213,0.0152,0.0010,0.0006,14.7701,1.0322,0.7904,11.2453,9.7933,0.0294,0.1557,0.0321,0.1557,2.8307,-12.1692,-43.4176,128.9927,0.3730,0.0019,0.3058,128.9946,0.7171,100.0000,100.0000,0.0114,0.0150,0.2794,1.0575,0.9700,0.9843
45.0000,0.0196,0.0140,0.0011,0.0010,15.1237,4.9331,0.4939,9.5280,9.0383,0.0175,0.1260,0.0277,0.1260,2.0545,10.0435,-19.7133,103.4485,0.2972,0.0015,0.2658,103.4500,0.5986,100.0000,100.0000,0.0503,0.0111,0.2044,1.4303,1.0000,0.9986
45.0000,0.0303,0.0099,0.0007,0.0007,11.3116,0.6143,0.3352,3.9526,8.2541,0.0176,0.0943,0.0259,0.0943,2.8290,32.1225,-2.8469,78.0577,0.2321,0.0014,0.2405,78.0591,0.5142,100.0000,100.0000,0.0073,0.0150,0.2182,1.3650,1.0000,0.9816
45.0000,0.0175,0.0133,0.0009,0.0010,15.3091,5.4655,0.5555,7.0572,8.8157,0.0180,0.1276,0.0285,0.1276,2.9606,8.9009,-20.9395,104.7625,0.3016,0.0015,0.2703,104.7640,0.6047,100.0000,100.0000,0.0558,0.0153,0.1993,1.0819,1.0000,0.9893
45.0000,0.0282,0.0087,0.0009,0.0009,12.2342,1.0833,0.3700,2.5474,8.7941,0.0227,0.1020,0.0226,0.1020,2.0627,26.1211,-7.6168,84.9592,0.2491,0.0015,0.2503,84.9608,0.5381,100.0000,100.0000,0.0116,0.0114,0.2273,0.6995,1.0000,0.9821
45.0000,0.0250,0.0162,0.0009,0.0010,11.8036,0.0227,0.5837,1.6424,8.4110,0.0291,0.0984,0.0214,0.0984,1.6505,27.7774,-8.7315,83.0544,0.2472,0.0016,0.2533,83.0560,0.5437,100.0000,100.0000,0.0009,0.0131,0.2393,0.8432,1.0000,0.9856
45.0000,0.0328,0.0168,0.0007,0.0008,16.9602,5.2152,0.9312,15.2290,9.0460,0.0201,0.1790,0.0176,0.1790,2.1739,-27.1790,-65.6158,146.2536,0.3958,0.0022,0.3812,146.2559,0.8281,78.9380,78.9380,0.0670,0.0113,0.3028,1.1300,0.9500,0.9833
45.0000,0.0273,0.0094,0.0007,0.0006,15.0939,4.1699,0.4415,4.8468,8.8766,0.0245,0.1258,0.0261,0.1258,2.0940,9.2978,-23.0082,104.3059,0.3022,0.0016,0.2748,104.3075,0.6150,100.0000,100.0000,0.0425,0.0125,0.2198,0.8580,1.0000,0.9951
45.0000,0.0283,0.0153,0.0006,0.0006,14.7797,5.4508,0.9097,14.7462,9.7444,0.0211,0.1588,0.0209,0.1588,2.4113,-13.2299,-37.2922,130.2128,0.3596,0.0016,0.2821,130.2143,0.6865,90.9652,90.9652,0.0608,0.0153,0.2059,0.7001,0.9500,0.9973
45.0000,0.0214,0.0096,0.0008,0.0010,13.9974,5.2518,0.3031,2.5472,8.2133,0.0207,0.1166,0.0176,0.1166,2.7287,16.1521,-9.9774,96.4237,0.2716,0.0014,0.2455,96.4251,0.5499,100.0000,100.0000,0.0535,0.0144,0.1776,0.8696,1.0000,0.9861
45.0000,0.0300,0.0086,0.0011,0.0009,13.5647,1.0603,0.4422,11.2388,8.9235,0.0273,0.1130,0.0271,0.1130,1.9525,17.8036,-18.3961,94.5241,0.2804,0.0017,0.2710,94.5258,0.5920,100.0000,100.0000,0.0114,0.0085,0.2511,0.9385,1.0000,0.9972
45.0000,0.0221,0.0131,0.0009,0.0011,10.3734,3.3308,0.5016,16.4610,8.7620,0.0283,0.1035,0.0237,0.1035,2.7110,24.3220,-3.9274,87.0285,0.2589,0.0013,0.2235,87.0297,0.5196,83.5390,83.5390,0.0409,0.0113,0.1713,1.0752,1.0000,0.9858
45.0000,0.0197,0.0100,0.0006,0.0011,13.0227,1.7569,0.7719,9.6549,8.2944,0.0247,0.1406,0.0291,0.1406,2.6432,-1.0346,-25.4017,116.1882,0.3350,0.0015,0.2605,116.1898,0.6270,100.0000,100.0000,0.0185,0.0152,0.2269,0.5891,0.9700,0.9943
45.0000,0.0209,0.0132,0.0007,0.0006,9.7982,5.6652,0.8391,0.6958,9.1484,0.0183,0.0973,0.0275,0.0973,2.8970,29.9190,13.5651,80.5924,0.2404,0.0008,0.1563,80.5932,0.4322,100.0000,100.0000,0.0578,0.0155,0.0831,1.1418,0.9700,0.9983
45.0000,0.0296,0.0083,0.0009,0.0009,10.0101,5.7307,0.3528,1.9805,9.4622,0.0324,0.0834,0.0198,0.0834,1.2606,37.7452,16.4308,71.5923,0.2191,0.0008,0.1590,71.5931,0.4178,100.0000,100.0000,0.0580,0.0141,0.0868,1.3811,1.0000,0.9887
45.0000,0.0304,0.0124,0.0008,0.0007,16.9325,5.0460,0.2901,4.4922,9.9451,0.0316,0.1411,0.0254,0.1411,1.6715,-2.2878,-37.9924,117.6293,0.3392,0.0018,0.3064,117.6310,0.6900,100.0000,100.0000,0.0512,0.0157,0.2395,0.9926,1.0000,0.9936
45.0000,0.0193,0.0143,0.0010,0.0007,10.5816,5.2686,0.5465,10.5700,8.3468,0.0201,0.0882,0.0217,0.0882,1.9222,36.0287,14.2110,73.5661,0.2183,0.0009,0.1753,73.5670,0.4289,100.0000,100.0000,0.0535,0.0141,0.1078,0.9185,1.0000,0.9885
45.0000,0.0209,0.0126,0.0009,0.0008,12.4061,4.4063,0.5084,11.2369,9.0315,0.0234,0.1034,0.0266,0.1034,2.7096,25.0244,-1.8928,86.2207,0.2568,0.0012,0.2175,86.2219,0.5095,100.0000,100.0000,0.0450,0.0104,0.1621,0.6589,1.0000,0.9883
45.0000,0.0284,0.0158,0.0009,0.0007,14.5078,0.1050,0.2676,16.2087,8.1268,0.0178,0.1443,0.0306,0.1443,1.8514,-2.7026,-48.9703,118.1057,0.3370,0.0023,0.3620,118.1080,0.7449,83.7913,83.7913,0.0021,0.0131,0.3468,1.3369,1.0000,0.9921
45.0000,0.0321,0.0093,0.0011,0.0009,14.3155,3.3195,0.7673,12.8496,9.6104,0.0172,0.1555,0.0266,0.1555,2.0605,-10.4004,-33.0862,126.9589,0.3548,0.0016,0.2673,126.9605,0.6654,100.0000,100.0000,0.0340,0.0090,0.2243,0.6317,0.9700,0.9812
45.0000,0.0292,0.0102,0.0008,0.0009,10.5106,1.3590,0.7362,0.9392,9.0399,0.0312,0.1190,0.0180,0.1190,2.5207,13.1710,-7.8188,99.8521,0.2872,0.0013,0.2108,99.8534,0.5391,100.0000,100.0000,0.0146,0.0094,0.1868,1.1362,0.9700,0.9810
45.0000,0.0281,0.0147,0.0010,0.0007,10.9028,4.2776,0.4134,12.0964,9.0746,0.0313,0.0909,0.0195,0.0909,2.2799,32.7151,6.1852,77.3766,0.2325,0.0010,0.1921,77.3777,0.4691,100.0000,100.0000,0.0438,0.0145,0.1338,1.4871,1.0000,0.9926
45.0000,0.0284,0.0159,0.0010,0.0007,13.5224,2.6902,0.7633,8.1263,8.9600,0.0200,0.1476,0.0306,0.1476,1.5910,-5.3041,-30.2508,121.0981,0.3459,0.0015,0.2594,121.0997,0.6513,100.0000,100.0000,0.0277,0.0123,0.2194,1.2705,0.9700,0.9885
45.0000,0.0258,0.0091,0.0010,0.0010,15.8141,5.0955,0.0519,0.0509,8.4660,0.0232,0.1318,0.0227,0.1318,2.8641,5.2947,-26.1346,108.9095,0.3094,0.0016,0.2843,108.9111,0.6307,100.0000,100.0000,0.0521,0.0153,0.2168,1.3610,1.0000,0.9899
45.0000,0.0180,0.0098,0.0006,0.0007,16.6602,2.4228,0.0561,17.4286,8.5676,0.0237,0.1681,0.0304,0.1681,1.1188,-20.0657,-62.4113,138.0732,0.3904,0.0024,0.3926,138.0756,0.8121,82.5714,82.5714,0.0299,0.0119,0.3507,0.9950,1.0000,0.9838
45.0000,0.0319,0.0098,0.0008,0.0009,11.0314,2.2012,0.2237,9.5529,8.6837,0.0193,0.0919,0.0192,0.0919,1.0824,33.5264,3.9489,76.4434,0.2224,0.0013,0.2143,76.4447,0.4803,100.0000,100.0000,0.0226,0.0123,0.1794,1.0942,1.0000,0.9859
45.0000,0.0184,0.0126,0.0006,0.0006,15.1023,3.4949,0.0347,15.2096,9.5885,0.0251,0.1484,0.0180,0.1484,2.5270,-6.5333,-39.7660,122.5114,0.3400,0.0019,0.3267,122.5133,0.6988,84.7904,84.7904,0.0423,0.0100,0.2744,1.3454,1.0000,0.9989
45.0000,0.0296,0.0162,0.0007,0.0010,15.2471,5.8677,0.4661,13.3320,8.3512,0.0172,0.1466,0.0251,0.1466,1.0589,-4.2335,-28.3773,119.8671,0.3355,0.0015,0.2587,119.8686,0.6419,100.0000,100.0000,0.0591,0.0093,0.1904,0.5279,1.0000,0.9867
45.0000,0.0280,0.0098,0.0007,0.0006,9.6857,1.7577,0.8797,9.1029,8.6782,0.0321,0.0918,0.0261,0.0918,1.8293,31.9798,4.9272,78.2221,0.2418,0.0011,0.1946,78.2233,0.4754,100.0000,100.0000,0.0184,0.0159,0.1602,1.2398,0.9700,0.9913
45.0000,0.0293,0.0086,0.0010,0.0009,14.0912,4.2061,0.2831,2.6518,8.3494,0.0246,0.1174,0.0268,0.1174,1.1841,15.1009,-16.7262,97.6325,0.2862,0.0015,0.2576,97.6340,0.5836,100.0000,100.0000,0.0426,0.0157,0.1994,0.7071,1.0000,0.9930
45.0000,0.0188,0.0084,0.0009,0.0006,15.3006,5.3579,0.6177,13.8021,8.4548,0.0268,0.1479,0.0276,0.1479,1.8160,-6.3964,-29.6849,122.3544,0.3502,0.0015,0.2696,122.3559,0.6484,100.0000,100.0000,0.0543,0.0137,0.2016,0.7374,1.0000,0.9876
45.0000,0.0279,0.0103,0.0006,0.0006,15.3040,0.7096,0.6149,10.5568,8.3692,0.0297,0.1275,0.0213,0.1275,2.6814,7.4075,-31.3651,106.4794,0.3060,0.0019,0.3114,106.4814,0.6568,100.0000,100.0000,0.0082,0.0090,0.2941,1.3334,1.0000,0.9933
45.0000,0.0253,0.0108,0.0011,0.0008,15.2825,5.5585,0.2354,0.2616,9.5595,0.0313,0.1274,0.0246,0.1274,1.2912,7.3155,-23.0164,106.5857,0.3107,0.0015,0.2664,106.5872,0.6151,100.0000,100.0000,0.0561,0.0154,0.1949,0.7165,1.0000,0.9991
45.0000,0.0198,0.0158,0.0007,0.0007,12.1268,5.7147,0.0080,11.6856,8.8699,0.0271,0.1011,0.0309,0.1011,2.4018,26.1598,0.8043,84.9152,0.2601,0.0011,0.1989,84.9162,0.4960,100.0000,100.0000,0.0581,0.0111,0.1296,1.1232,1.0000,0.9915
45.0000,0.0272,0.0167,0.0008,0.0009,13.2151,1.6851,0.2030,15.1622,9.7641,0.0206,0.1298,0.0218,0.1298,1.1840,7.0117,-31.3414,106.9346,0.3020,0.0019,0.3092,106.9365,0.6567,84.8378,84.8378,0.0206,0.0130,0.2757,1.2913,1.0000,0.9869
45.0000,0.0197,0.0167,0.0006,0.0011,11.9104,2.8769,0.4937,2.2551,9.9035,0.0181,0.0993,0.0287,0.0993,1.1586,28.5961,-1.6466,82.1132,0.2453,0.0013,0.2249,82.1145,0.5082,100.0000,100.0000,0.0294,0.0144,0.1811,1.1745,1.0000,0.9991
45.0000,0.0319,0.0139,0.0011,0.0011,13.3077,1.1076,0.5902,3.2412,8.6144,0.0218,0.1109,0.0281,0.1109,2.3193,20.0153,-18.6201,91.9808,0.2716,0.0017,0.2735,91.9824,0.5931,100.0000,100.0000,0.0121,0.0138,0.2476,1.4128,1.0000,0.9866
45.0000,0.0262,0.0092,0.0006,0.0009,8.1350,4.8576,0.5277,11.2792,8.2437,0.0303,0.0678,0.0322,0.0678,1.5674,48.8838,27.2852,58.7830,0.1981,0.0006,0.1285,58.7836,0.3636,100.0000,100.0000,0.0492,0.0133,0.0661,0.6774,1.0000,0.9962
45.0000,0.0211,0.0102,0.0008,0.0008,16.7393,3.8949,0.7457,10.6344,8.1497,0.0289,0.1871,0.0180,0.1871,1.9544,-33.8959,-52.5876,153.9785,0.4210,0.0018,0.3091,153.9803,0.7629,100.0000,100.0000,0.0398,0.0092,0.2602,0.8936,0.9700,0.9882
45.0000,0.0292,0.0102,0.0009,0.0008,11.7152,2.2461,0.5868,3.8989,9.9398,0.0243,0.0976,0.0270,0.0976,1.3452,28.9212,-3.5699,81.7392,0.2465,0.0013,0.2303,81.7406,0.5178,100.0000,100.0000,0.0232,0.0152,0.1918,1.4336,1.0000,0.9887
45.0000,0.0310,0.0139,0.0010,0.0007,16.7443,0.5074,0.4666,11.1994,8.3683,0.0195,0.1395,0.0216,0.1395,1.6754,0.3858,-41.5607,114.5542,0.3202,0.0021,0.3410,114.5563,0.7078,100.0000,100.0000,0.0059,0.0085,0.3267,1.2805,1.0000,0.9949
45.0000,0.0301,0.0090,0.0008,0.0010,16.0154,5.3231,0.7212,3.3703,9.0983,0.0246,0.1851,0.0257,0.1851,1.2144,-31.9537,-48.2128,151.7451,0.4205,0.0016,0.2797,151.7467,0.7411,100.0000,100.0000,0.0537,0.0093,0.2167,0.5480,0.9700,0.9880
45.0000,0.0172,0.0149,0.0007,0.0010,13.4015,1.5350,0.7468,10.5400,8.5208,0.0205,0.1495,0.0216,0.1495,1.9752,-6.7041,-27.9959,122.7081,0.3412,0.0016,0.2650,122.7097,0.6400,100.0000,100.0000,0.0161,0.0093,0.2397,0.6266,0.9700,0.9914
45.0000,0.0309,0.0111,0.0010,0.0006,13.4251,4.7851,0.6092,4.7483,8.6179,0.0184,0.1119,0.0235,0.1119,2.3049,19.7658,-8.4343,92.2680,0.2657,0.0013,0.2328,92.2693,0.5422,100.0000,100.0000,0.0488,0.0101,0.1739,1.1622,1.0000,0.9955
45.0000,0.0175,0.0145,0.0009,0.0008,9.9814,2.8659,0.7094,1.5398,8.4230,0.0202,0.1172,0.0208,0.1172,1.5453,15.7973,2.0129,96.8320,0.2755,0.0010,0.1807,96.8331,0.4899,100.0000,100.0000,0.0294,0.0082,0.1432,0.9918,0.9700,0.9959
45.0000,0.0210,0.0137,0.0006,0.0009,10.4745,3.8240,0.2289,13.5683,9.4964,0.0319,0.1010,0.0214,0.1010,1.5589,25.5871,4.5102,85.5738,0.2553,0.0010,0.1860,85.5749,0.4774,100.0000,100.0000,0.0390,0.0122,0.1347,1.2938,1.0000,0.9893
45.0000,0.0325,0.0095,0.0007,0.0006,11.6668,1.0104,0.7106,17.2426,8.9432,0.0257,0.1653,0.0234,0.1653,2.0160,-18.3585,-42.3940,136.1106,0.3797,0.0018,0.2890,136.1123,0.7120,82.7574,82.7574,0.0130,0.0140,0.2619,0.9376,0.9700,0.9840
45.0000,0.0205,0.0161,0.0009,0.0009,9.2938,1.9860,0.9492,2.2578,8.8774,0.0280,0.0816,0.0252,0.0816,2.9076,39.5867,11.1834,69.4742,0.2164,0.0011,0.1893,69.4753,0.4441,94.9235,94.9235,0.0221,0.0125,0.1547,1.2941,0.9500,0.9974
45.0000,0.0212,0.0134,0.0009,0.0007,15.6201,1.7259,0.9677,16.2136,9.9843,0.0206,0.1605,0.0173,0.1605,1.2608,-14.3754,-55.5405,131.5293,0.3590,0.0023,0.3825,131.5317,0.7777,81.0770,81.0770,0.0219,0.0137,0.3468,1.0584,0.9500,0.9890
45.0000,0.0322,0.0088,0.0006,0.0010,8.0355,1.6689,0.6591,7.9972,8.3647,0.0277,0.0670,0.0307,0.0670,1.6539,49.7986,21.4659,57.7307,0.1924,0.0009,0.1577,57.7316,0.3927,100.0000,100.0000,0.0175,0.0125,0.1277,1.4307,1.0000,0.9994
45.0000,0.0279,0.0120,0.0010,0.0006,10.7986,1.1444,0.3899,2.6428,9.7389,0.0311,0.0900,0.0225,0.0900,2.3766,33.3478,0.6285,76.6488,0.2335,0.0013,0.2218,76.6501,0.4969,100.0000,100.0000,0.0123,0.0125,0.1970,0.6888,1.0000,0.9810
45.0000,0.0262,0.0113,0.0007,0.0007,10.6302,5.7487,0.9982,2.1274,9.4375,0.0260,0.0887,0.0183,0.0887,1.7845,34.8725,13.5604,74.8958,0.2218,0.0009,0.1714,74.8967,0.4322,99.8212,99.8212,0.0584,0.0143,0.0988,0.9318,0.9500,0.9925
